,RESULTS,TIMESTAMP,V60,V65,V66,V206,V342,INDEX,m,d,h
1375,-1,2008-06-10 19:42:00,-3.1964,23.1964,28.1993,6.62,2.2705,1375,5,1,19
1376,-1,2008-06-10 20:02:00,-1.5036,21.5036,25.5747,4.16,1.3435,1376,5,1,20
1377,-1,2008-06-10 20:36:00,8.9964,11.0036,17.4511,10.59,2.5629,1377,5,1,20
1378,-1,2008-06-10 20:47:00,-0.4109,20.4109,28.2958,8.24,2.5781,1378,5,1,20
1379,-1,2008-06-10 21:46:00,-6.5027,26.5027,34.1725,4.81,1.7074,1379,5,1,21
1380,-1,2008-06-10 21:48:00,-3.7673,23.7673,28.7957,8.56,2.5016,1380,5,1,21
1381,-1,2008-06-10 22:37:00,3.3691,16.6309,22.863000000000003,7.33,2.4916,1381,5,1,22
1382,-1,2008-06-10 23:03:00,1.3355,18.6645,22.0985,7.35,2.0379,1382,5,1,23
1383,-1,2008-07-10 01:46:00,-3.4327,23.4327,31.2905,8.31,2.8691,1383,6,3,1
1384,-1,2008-07-10 03:29:00,-3.8691,23.8691,29.0537,7.45,1.9629,1384,6,3,3
1385,-1,2008-07-10 03:39:00,4.9336,15.0664,24.1408,8.32,2.3678,1385,6,3,3
1386,-1,2008-07-10 07:32:00,1.1891,18.8109,23.7265,9.15,2.9194,1386,6,3,7
1387,-1,2008-07-10 07:41:00,-2.3109,22.3109,31.316999999999997,11.72,3.2464,1387,6,3,7
1388,-1,2008-07-10 08:25:00,-3.0645,23.0645,28.3907,6.67,2.0839,1388,6,3,8
1389,-1,2008-07-10 08:26:00,-1.99,21.99,28.2459,9.08,2.7298,1389,6,3,8
1390,-1,2008-07-10 09:11:00,3.1727,16.8273,22.0459,5.5,1.7117,1390,6,3,9
1391,-1,2008-07-10 09:20:00,1.8318,18.1682,22.0115,6.44,2.2202,1391,6,3,9
1392,-1,2008-07-10 09:59:00,-4.9191,24.9191,27.8129,8.54,2.4315,1392,6,3,9
1393,-1,2008-07-10 10:04:00,-2.3264,22.3264,29.7843,4.89,1.6017,1393,6,3,10
1394,-1,2008-07-10 10:10:00,-6.2591,26.2591,31.9878,4.88,1.5308,1394,6,3,10
1395,-1,2008-07-10 10:51:00,-0.4636,20.4636,28.349,5.18,1.5425,1395,6,3,10
1396,-1,2008-07-10 11:15:00,-0.28,20.28,27.9706,12.57,4.197,1396,6,3,11
1397,-1,2008-07-10 11:16:00,4.7382,26.6443,96.3465,111.43,31.8827,1397,6,3,11
1398,-1,2008-07-10 11:36:00,-6.4945,26.4945,33.7386,9.79,3.3018,1398,6,3,11
1399,-1,2008-07-10 12:40:00,-3.9618,23.9618,31.4055,7.17,1.9333,1399,6,3,12
1400,1,2008-07-10 13:10:00,-2.49,22.49,29.531,8.79,2.5045,1400,6,3,13
1401,-1,2008-07-10 13:48:00,-0.5345,20.5345,28.1991,11.77,4.1417,1401,6,3,13
1402,-1,2008-07-10 14:35:00,-7.8145,27.8145,36.343,11.9,3.65,1402,6,3,14
1403,-1,2008-07-10 16:32:00,-2.9791,22.9791,31.6736,7.0,2.6016,1403,6,3,16
1404,-1,2008-07-10 17:06:00,0.3173,19.6827,26.9954,8.88,2.9726,1404,6,3,17
1405,-1,2008-07-10 17:28:00,-3.4618,23.4618,30.7458,3.5,1.1102,1405,6,3,17
1406,-1,2008-07-10 18:39:00,-3.4391,23.4391,28.2662,2.68,1.0188,1406,6,3,18
1407,-1,2008-07-10 19:24:00,-3.5573,23.5573,29.2792,4.17,1.2841,1407,6,3,19
1408,-1,2008-07-10 20:19:00,2.6827,17.3173,23.9232,6.29,2.1752,1408,6,3,20
1409,-1,2008-07-10 20:39:00,1.7791,18.2209,24.0609,11.33,3.0567,1409,6,3,20
1410,-1,2008-07-10 20:48:00,-1.4627,21.4627,25.7529,9.89,3.3431,1410,6,3,20
1411,-1,2008-08-10 04:47:00,-5.4282,25.4282,29.3135,5.79,2.1364,1411,7,6,4
1412,-1,2008-08-10 05:35:00,-1.4609,21.4609,28.8331,11.05,3.135,1412,7,6,5
1413,-1,2008-08-10 05:38:00,-4.8009,24.8009,32.2309,6.64,1.8861,1413,7,6,5
1414,-1,2008-08-10 06:25:00,-2.6682,22.6682,27.8665,6.68,2.1529,1414,7,6,6
1415,-1,2008-08-10 07:10:00,-2.2582,22.2582,28.5474,5.9,1.8957,1415,7,6,7
1416,-1,2008-08-10 07:13:00,-1.8509,21.8509,27.3317,8.62,2.8033,1416,7,6,7
1417,-1,2008-08-10 07:16:00,-1.97,21.97,28.4017,12.24,3.0364,1417,7,6,7
1418,-1,2008-08-10 09:01:00,-4.5718,24.5718,33.016,9.44,3.4662,1418,7,6,9
1419,-1,2008-08-10 09:06:00,-0.5655,20.5655,24.6207,7.34,2.1906,1419,7,6,9
1420,-1,2008-08-10 10:37:00,-2.0991,22.0991,28.2877,5.93,1.9547,1420,7,6,10
1421,-1,2008-08-10 12:11:00,-5.1618,25.1618,31.5349,7.33,2.2524,1421,7,6,12
1422,-1,2008-08-10 13:35:00,1.7736,18.2264,25.5794,11.08,2.9721,1422,7,6,13
1423,-1,2008-08-10 13:38:00,-0.3409,20.3409,27.8262,11.88,4.0836,1423,7,6,13
1424,-1,2008-08-10 14:48:00,2.8236,17.1764,24.5318,11.74,3.3135,1424,7,6,14
1425,-1,2008-08-10 15:37:00,3.6255,16.3745,22.6626,18.4,4.7691,1425,7,6,15
1426,-1,2008-08-10 16:26:00,0.2336,19.7664,27.5825,9.63,3.1167,1426,7,6,16
1427,-1,2008-08-10 17:14:00,-5.8273,25.8273,32.6759,79.16,23.1101,1427,7,6,17
1428,-1,2008-08-10 17:31:00,-3.4873,23.4873,29.2941,8.72,2.4362,1428,7,6,17
1429,-1,2008-08-10 17:41:00,-5.3264,25.3264,36.1696,7.65,2.5024,1429,7,6,17
1430,-1,2008-08-10 18:22:00,-2.1264,22.1264,25.2418,6.86,2.1576,1430,7,6,18
1431,-1,2008-08-10 20:27:00,-5.7373,25.7373,34.4785,9.14,2.5506,1431,7,6,20
1432,-1,2008-08-10 21:19:00,0.2055,19.7945,23.4023,3.56,1.3739,1432,7,6,21
1433,-1,2008-08-10 21:45:00,-2.8245,22.8245,31.3699,4.26,1.2844,1433,7,6,21
1434,-1,2008-08-10 22:08:00,-4.9336,24.9336,30.9695,7.29,2.4414,1434,7,6,22
1435,-1,2008-08-10 23:13:00,3.1427,16.8573,45.8089,6.05,1.5433,1435,7,6,23
1436,-1,2008-08-10 23:50:00,7.71,12.29,13.2099,5.76,1.9256,1436,7,6,23
1437,-1,2008-09-10 00:23:00,-3.1827,23.1827,29.8057,6.33,2.0568,1437,8,2,0
1438,1,2008-09-10 04:34:00,-5.1645,25.1645,32.5683,6.5,2.0415,1438,8,2,4
1439,-1,2008-09-10 06:06:00,-3.5064,23.5064,29.7574,7.36,2.1005,1439,8,2,6
1440,-1,2008-09-10 07:38:00,-1.0455,21.0455,27.2606,6.74,2.1995,1440,8,2,7
1441,-1,2008-09-10 14:15:00,-4.25,24.25,31.9995,7.55,2.0726,1441,8,2,14
1442,-1,2008-09-10 15:04:00,2.3091,17.6909,23.8511,7.42,2.2496,1442,8,2,15
1443,1,2008-09-10 15:55:00,-6.2473,26.2473,36.5432,10.86,3.2762,1443,8,2,15
1444,-1,2008-09-10 15:56:00,-2.5027,22.5027,32.7483,9.69,3.1731,1444,8,2,15
1445,-1,2008-10-10 10:05:00,4.1691,15.8309,22.3694,10.11,3.0013,1445,9,4,10
1446,-1,2008-10-10 10:46:00,-0.4491,20.4491,23.9246,4.68,1.6672,1446,9,4,10
1447,-1,2008-10-10 10:53:00,-2.1136,22.1136,29.2308,7.28,2.2209,1447,9,4,10
1448,-1,2008-10-10 12:30:00,-0.7664,20.7664,25.5758,6.26,2.2512,1448,9,4,12
1449,-1,2008-10-10 15:33:00,0.4345,19.5655,27.4583,9.0,3.083,1449,9,4,15
1450,-1,2008-10-10 15:50:00,2.9864,17.0136,19.9304,5.61,1.4522,1450,9,4,15
1451,-1,2008-10-10 20:02:00,-3.7245,23.7245,30.9009,7.31,2.4057,1451,9,4,20
1452,-1,2008-10-10 21:03:00,-1.4782,21.4782,27.2906,6.14,2.0099,1452,9,4,21
1453,-1,2008-10-10 21:07:00,0.2945,19.7055,28.293000000000003,14.17,4.0381,1453,9,4,21
1454,-1,2008-10-10 21:16:00,5.6155,14.3845,20.1338,4.42,1.4746,1454,9,4,21
1455,-1,2008-11-10 02:55:00,5.5191,14.4809,23.6405,13.84,3.9968,1455,10,0,2
1456,-1,2008-11-10 06:56:00,2.2618,17.7382,26.3682,12.5,3.8378,1456,10,0,6
1457,-1,2008-11-10 07:38:00,2.3936,17.6064,28.4191,11.71,4.2626,1457,10,0,7
1458,-1,2008-11-10 07:39:00,-2.7973,35.25,118.0836,105.93,30.7024,1458,10,0,7
1459,-1,2008-11-10 07:42:00,-0.0864,20.0864,27.3817,7.94,2.3327,1459,10,0,7
1460,-1,2008-11-10 08:27:00,-0.2491,20.2491,24.1601,4.71,1.6829,1460,10,0,8
1461,-1,2008-11-10 14:43:00,-1.7909,21.7909,32.6374,11.51,3.2368,1461,10,0,14
1462,-1,2008-11-10 15:33:00,1.6018,18.3982,21.8556,5.43,1.9208,1462,10,0,15
1463,-1,2008-11-10 16:25:00,-2.8618,22.8618,28.01,3.86,1.2405,1463,10,0,16
1464,-1,2008-11-10 23:16:00,-10.68,30.68,38.574,3.74,1.2767,1464,10,0,23
1465,-1,2008-11-10 23:58:00,-0.5591,20.5591,24.9284,4.58,1.5355,1465,10,0,23
1466,-1,2008-12-10 00:57:00,-2.9609,22.9609,30.9387,10.81,3.406,1466,11,2,0
1467,-1,2008-12-10 01:50:00,1.4791,18.5209,26.0917,5.72,1.7237,1467,11,2,1
1468,-1,2008-12-10 02:59:00,1.2518,18.7482,24.1495,5.79,1.7128,1468,11,2,2
1469,-1,2008-12-10 03:21:00,0.0064,19.9936,23.1671,10.1,2.7779,1469,11,2,3
1470,-1,2008-12-10 03:28:00,2.1927,17.8073,25.1118,8.99,2.8571,1470,11,2,3
1471,-1,2008-12-10 08:19:00,3.6664,16.3336,21.3671,5.23,1.2959,1471,11,2,8
1472,-1,2008-12-10 18:47:00,1.4845,18.5155,28.776999999999997,8.59,2.5494,1472,11,2,18
1473,-1,2008-10-13 03:34:00,-5.0355,25.0355,30.6968,5.81,1.9682,1473,9,0,3
1474,-1,2008-10-13 03:53:00,-3.1427,23.1427,29.0454,6.22,1.6549,1474,9,0,3
1475,-1,2008-10-13 11:27:00,-0.6236,20.6236,25.3996,3.86,1.2564,1475,9,0,11
1476,-1,2008-10-13 12:18:00,-0.0445,20.0445,28.252,8.1,2.6343,1476,9,0,12
1477,-1,2008-10-13 14:06:00,-1.3327,21.3327,31.7755,13.06,4.0685,1477,9,0,14
1478,-1,2008-10-13 14:29:00,2.6991,17.3009,22.2363,7.81,2.1683,1478,9,0,14
1479,-1,2008-10-13 14:30:00,-2.5418,22.5418,30.2702,5.83,1.6937,1479,9,0,14
1480,-1,2008-10-13 14:55:00,-1.1236,21.1236,28.189,5.83,1.7932,1480,9,0,14
1481,-1,2008-10-13 15:42:00,-0.9091,20.9091,27.7301,6.32,1.6063,1481,9,0,15
1482,-1,2008-10-13 15:42:00,-1.7382,21.7382,29.9212,12.09,3.3472,1482,9,0,15
1483,-1,2008-10-13 16:13:00,0.2327,19.7673,26.7875,4.49,1.3982,1483,9,0,16
1484,-1,2008-10-13 19:17:00,-1.3018,21.3018,27.3802,8.42,3.1853,1484,9,0,19
1485,-1,2008-10-13 19:36:00,-2.8845,22.8845,31.0334,3.53,1.306,1485,9,0,19
1486,-1,2008-10-13 19:40:00,-4.7682,24.7682,32.6371,5.84,1.5519999999999998,1486,9,0,19
1487,-1,2008-10-13 20:10:00,3.3573,16.6427,21.6069,12.81,3.3203,1487,9,0,20
1488,-1,2008-10-13 20:30:00,-2.6591,22.6591,33.3483,9.2,2.5827,1488,9,0,20
1489,-1,2008-10-13 20:53:00,26.9709,16.775,82.3929,34.67,9.3909,1489,9,0,20
1490,-1,2008-10-13 21:20:00,0.6055,19.3945,26.314,6.51,2.1216,1490,9,0,21
1491,-1,2008-10-13 21:47:00,4.7545,15.2455,19.4363,9.56,3.1368,1491,9,0,21
1492,-1,2008-10-13 21:57:00,-0.2709,20.2709,25.1055,4.98,1.359,1492,9,0,21
1493,-1,2008-10-13 22:48:00,-2.8555,22.8555,30.1789,5.02,1.3989,1493,9,0,22
1494,-1,2008-10-13 22:54:00,3.8873,16.1127,23.3578,5.77,2.0038,1494,9,0,22
1495,-1,2008-10-14 00:35:00,-3.2373,23.2373,30.2685,6.39,1.8896,1495,9,1,0
1496,-1,2008-10-14 03:21:00,-1.1627,21.1627,26.3724,5.93,2.0117,1496,9,1,3
1497,-1,2008-10-14 03:28:00,-0.7418,20.7418,27.8256,10.33,3.0621,1497,9,1,3
1498,-1,2008-10-14 03:35:00,-6.7227,26.7227,34.9591,8.05,2.2030000000000003,1498,9,1,3
1499,-1,2008-10-14 13:13:00,0.4445,19.5555,26.4206,7.16,2.5278,1499,9,1,13
1500,-1,2008-10-14 13:16:00,-1.5091,21.5091,28.1825,10.08,2.7496,1500,9,1,13
1501,-1,2008-10-14 14:07:00,2.44,17.56,24.7969,8.95,3.0492,1501,9,1,14
1502,-1,2008-10-14 14:15:00,-3.45,23.45,32.4091,8.97,2.9461,1502,9,1,14
1503,-1,2008-10-14 14:43:00,4.9209,15.0791,18.784000000000002,7.98,2.1422,1503,9,1,14
1504,-1,2008-10-14 17:36:00,-4.6173,24.6173,30.6183,7.62,2.3702,1504,9,1,17
1505,-1,2008-10-14 19:15:00,-1.65,21.65,29.6873,6.78,1.8863,1505,9,1,19
1506,-1,2008-10-14 20:01:00,-2.9818,22.9818,28.4637,6.47,2.3682,1506,9,1,20
1507,-1,2008-10-14 20:30:00,2.0318,17.9682,21.6831,6.37,2.1479,1507,9,1,20
1508,-1,2008-10-14 20:48:00,-0.2255,20.2255,26.0373,6.02,1.8957,1508,9,1,20
1509,-1,2008-10-14 21:36:00,-2.0455,22.0455,27.9357,7.48,2.1519,1509,9,1,21
1510,-1,2008-10-14 23:07:00,0.9027,19.0973,27.1184,5.41,1.7144,1510,9,1,23
1511,-1,2008-10-15 00:03:00,-4.8809,24.8809,34.2526,8.33,2.6441,1511,9,2,0
1512,-1,2008-10-15 00:27:00,-3.88,23.88,32.1774,7.2,2.05,1512,9,2,0
1513,-1,2008-10-15 00:47:00,4.7573,15.2427,19.8525,10.69,3.0107,1513,9,2,0
1514,-1,2008-10-15 01:52:00,-5.0918,25.0918,33.8967,9.74,3.1132,1514,9,2,1
1515,-1,2008-10-15 01:52:00,-0.6345,20.6345,28.4314,6.32,2.3908,1515,9,2,1
1516,-1,2008-10-15 01:52:00,-4.7227,24.7227,32.7695,6.97,2.3173,1516,9,2,1
1517,-1,2008-10-15 02:40:00,-2.0164,22.0164,30.4711,11.02,2.9688,1517,9,2,2
1518,-1,2008-10-15 02:40:00,-0.3773,20.3773,25.9834,7.58,2.3884,1518,9,2,2
1519,1,2008-10-15 02:42:00,2.8691,17.1309,24.2974,14.29,3.7396,1519,9,2,2
1520,-1,2008-10-15 03:24:00,-3.9073,23.9073,30.5276,10.23,2.7036,1520,9,2,3
1521,-1,2008-10-15 04:08:00,-2.0718,22.0718,27.9451,8.66,2.6498,1521,9,2,4
1522,-1,2008-10-15 05:13:00,1.3464,18.6536,25.6961,7.89,2.3581,1522,9,2,5
1523,-1,2008-10-15 05:16:00,-1.8045,21.8045,30.1905,10.96,3.0621,1523,9,2,5
1524,-1,2008-10-15 06:49:00,-4.4309,24.4309,35.1566,10.76,3.3413,1524,9,2,6
1525,-1,2008-10-15 07:36:00,-2.1155,22.1155,25.8775,6.88,1.9742,1525,9,2,7
1526,-1,2008-10-15 07:55:00,-3.6509,23.6509,29.6804,6.06,2.4025,1526,9,2,7
1527,-1,2008-10-15 08:21:00,-2.5382,22.5382,29.1744,9.39,3.1574,1527,9,2,8
1528,-1,2008-10-15 09:11:00,4.4209,15.5791,19.1247,8.29,2.9068,1528,9,2,9
1529,-1,2008-10-15 10:00:00,0.5773,19.4227,27.5901,8.82,2.5314,1529,9,2,10
1530,-1,2008-10-15 12:53:00,-0.1882,20.1882,29.5672,6.27,2.0902,1530,9,2,12
1531,-1,2008-10-15 13:14:00,-2.2382,22.2382,30.0506,8.0,2.3535,1531,9,2,13
1532,-1,2008-10-15 13:16:00,-1.1655,21.1655,26.6318,4.21,1.1542,1532,9,2,13
1533,-1,2008-10-15 14:08:00,-0.4527,20.4527,21.1738,8.62,2.6460000000000004,1533,9,2,14
1534,-1,2008-10-15 15:11:00,-3.8991,23.8991,30.4731,6.23,2.1139,1534,9,2,15
1535,-1,2008-10-15 16:24:00,1.5118,18.4882,26.6434,7.49,2.2839,1535,9,2,16
1536,-1,2008-10-15 17:19:00,-2.3127,22.3127,28.8298,7.09,2.176,1536,9,2,17
1537,-1,2008-10-15 18:16:00,0.6482,19.3518,27.4139,6.94,2.0849,1537,9,2,18
1538,-1,2008-10-15 19:15:00,-4.3518,24.3518,31.4736,9.19,3.056,1538,9,2,19
1539,-1,2008-10-15 19:24:00,5.9282,14.0718,17.7128,6.99,2.121,1539,9,2,19
1540,-1,2008-10-15 21:44:00,5.6382,14.3618,23.5333,10.16,2.6235,1540,9,2,21
1541,-1,2008-10-15 22:45:00,-3.1818,23.1818,28.4535,9.36,3.0933,1541,9,2,22
1542,-1,2008-10-15 22:54:00,3.6809,16.3191,19.1895,5.47,1.7714,1542,9,2,22
1543,-1,2008-10-15 23:00:00,5.6627,14.3373,18.4428,5.2,1.567,1543,9,2,23
1544,-1,2008-10-15 23:45:00,3.2882,16.7118,20.2216,4.23,1.5127,1544,9,2,23
1545,-1,2008-10-16 02:16:00,4.6964,15.3036,21.7822,6.25,2.025,1545,9,3,2
1546,-1,2008-10-16 02:16:00,-2.4436,22.4436,29.9794,7.69,2.309,1546,9,3,2
1547,-1,2008-10-16 02:17:00,1.5645,18.4355,24.9562,9.75,2.5324,1547,9,3,2
1548,-1,2008-10-16 02:22:00,2.9545,17.0455,23.5939,8.6,2.0442,1548,9,3,2
1549,-1,2008-10-16 02:55:00,-4.99,24.99,30.6875,6.33,2.1642,1549,9,3,2
1550,-1,2008-10-16 03:56:00,3.0682,16.9318,20.6576,7.5,2.2303,1550,9,3,3
1551,-1,2008-10-16 04:02:00,2.9691,17.0309,24.1042,4.99,1.4025,1551,9,3,4
1552,-1,2008-10-16 04:02:00,2.3318,17.6682,20.9574,8.42,2.0412,1552,9,3,4
1553,-1,2008-10-16 04:04:00,2.8009,17.1991,21.0159,6.08,2.1593,1553,9,3,4
1554,-1,2008-10-16 04:47:00,1.5745,18.4255,21.0974,5.1,1.6033,1554,9,3,4
1555,-1,2008-10-16 04:50:00,-2.7673,22.7673,29.9103,8.69,3.0329,1555,9,3,4
1556,-1,2008-10-16 04:54:00,-2.3109,22.3109,29.508000000000003,6.56,1.9995,1556,9,3,4
1557,-1,2008-10-16 05:08:00,0.0627,19.9373,23.9783,3.92,1.2723,1557,9,3,5
1558,-1,2008-10-16 05:13:00,5.9345,14.0655,17.8357,4.93,1.5478,1558,9,3,5
1559,-1,2008-10-16 05:44:00,-3.1909,23.1909,29.0235,8.83,2.7894,1559,9,3,5
1560,-1,2008-10-16 05:58:00,3.4827,16.5173,23.4619,3.62,1.1261,1560,9,3,5
1561,-1,2008-10-16 15:02:00,4.6227,15.3773,21.6323,5.52,1.8641,1561,9,3,15
1562,-1,2008-10-16 15:13:00,2.8182,17.1818,22.4678,6.53,1.9009,1562,9,3,15
1563,-1,2008-10-16 20:49:00,-3.3555,23.3555,31.4027,9.54,2.9633,1563,9,3,20
1564,-1,2008-10-17 05:26:00,1.1664,18.8336,25.8939,5.33,1.7756,1564,9,4,5
1565,-1,2008-10-17 06:01:00,4.4682,15.5318,20.4223,11.72,2.9282,1565,9,4,6
1566,-1,2008-10-17 06:07:00,1.8718,18.1282,23.3129,14.31,3.5173,1566,9,4,6
